escenario,paso,enemigos,bombas,explosiones,powerups,caos,dificultad
Balanceado,30,1.5063916486911122,0.4880765506145602,0.22541463619303825,1.33749285673145,0.24538479424592424,1.134961636835258
Balanceado,31,1.4895398554559618,0.4864172774423572,0.22353642459380615,1.368718475922817,0.22546303161638354,1.124004667389011
Balanceado,32,1.476947171207226,0.48833434345095134,0.22117321311005,1.4006137256585731,0.20727975709432575,1.1140038664018796
Balanceado,33,1.4737560097458198,0.4869960414710359,0.22178558984957808,1.4332606031190391,0.19196559761363063,1.105581078687497
Balanceado,34,1.467719959869871,0.4877429923338144,0.21950849579361278,1.4653384219270404,0.1792300498058596,1.098576527393223
Balanceado,35,1.4507086476829556,0.48859458690128266,0.22055556414485608,1.493903833350214,0.16577736838289414,1.0911775526105922
Balanceado,36,1.4343238350947312,0.48792976764863466,0.22174137753943315,1.5219141864865224,0.15114582911923732,1.0831302060155812
Balanceado,37,1.4157520188345996,0.4839084127091358,0.2212822565915598,1.551138602722791,0.13554527260760466,1.0745498999341818
Balanceado,38,1.405491146217762,0.4818879476655013,0.2198145622986971,1.5813280144798194,0.12039798098937422,1.066218889544156
Balanceado,39,1.3921989311519667,0.4835026019394907,0.21905231181064697,1.6094866995365058,0.10779268853462426,1.0592859786940425
Balanceado,40,1.4048674689497513,0.4824973174217375,0.21993032300597576,1.6378431797612576,0.0978969267236111,1.053843309697986
Balanceado,41,1.3871993495908979,0.48588282186084514,0.21516057743726463,1.6671751450214307,0.08842526896808113,1.0486338979324443
Balanceado,42,1.3724695503552424,0.48888421056506737,0.21547585836508992,1.6974084638274072,0.07971123759856892,1.043841180679213
Balanceado,43,1.3630333679592581,0.4858259783601082,0.21940590560763823,1.72433899258952,0.07177241964638366,1.0394748308055106
Balanceado,44,1.3564034499714899,0.49143287728449786,0.21373881249369156,1.7517787047771154,0.06593480890467107,1.036264144897569
Balanceado,45,1.3467103197061427,0.4881674821879857,0.21714580259263958,1.778301880898764,0.05737195724016476,1.0315545764820908
Balanceado,46,1.3343832482574087,0.48631352177277487,0.2184116529634082,1.801872493962332,0.05149968049077722,1.0283248242699272
Balanceado,47,1.320768857603431,0.4855428173373554,0.21836391014828205,1.8272969877986664,0.044172179991753636,1.0242946989954647
Balanceado,48,1.3204790048273067,0.4840626925332133,0.21946108546644263,1.8538798640779048,0.0378284357129545,1.020805639642125
Balanceado,49,1.3117032495927188,0.46788153846308594,0.23332810483866517,1.8809646649376668,0.0342371956950478,1.018830457632276
Balanceado,50,1.2981451710974214,0.4722114124152201,0.22188697451998063,1.9075827588501082,0.030433062490589,1.0167381843698238
Balanceado,51,1.290342083630533,0.47326883494367267,0.21742182162098075,1.9322995655167927,0.027215797733884623,1.0149686887536364
Balanceado,52,1.285171616865796,0.47478932657105505,0.2148672086116276,1.9579312311549006,0.025221631176510755,1.013871897147081
Balanceado,53,1.276511155550804,0.47459469524781656,0.21353265146324257,1.9809885261707694,0.02148949652912161,1.011819223091017
Balanceado,54,1.2690992831822363,0.4754587204933005,0.21521281252252003,2.005057672587504,0.01843735695920629,1.0101405463275632
Balanceado,55,1.2676237793536007,0.47382542995883364,0.2124520101708347,2.0297439443174685,0.016242296678021944,1.008933263172912
